time,open,high,low,close
2026-07-17 13:00:00,63099.75,63180,62537.56,63153.99
2026-07-17 14:00:00,63154,63518,63051.77,63174
2026-07-17 15:00:00,63174.01,63452,62856.16,63452
2026-07-17 16:00:00,63452,63706.75,63312.01,63594
2026-07-17 17:00:00,63594,64228.27,63594,64049.86
2026-07-17 18:00:00,64049.85,64387.99,63894,64259.73
2026-07-17 19:00:00,64259.73,64259.73,63981.2,64160.8
2026-07-17 20:00:00,64160.8,64192.57,63958.19,64120
2026-07-17 21:00:00,64120.01,64216.61,64064,64110
2026-07-17 22:00:00,64110.01,64147,63903.63,63986
2026-07-17 23:00:00,63986.01,64011.08,63884.35,63931.67
2026-07-18 00:00:00,63931.67,64012.39,63895.33,63910.04
2026-07-18 01:00:00,63910.05,64000,63886.65,63952.98
2026-07-18 02:00:00,63952.97,64032.6,63930.54,63967.61
2026-07-18 03:00:00,63967.61,64017.85,63928.15,64017.84
2026-07-18 04:00:00,64017.84,64017.85,63947.09,63967.99
2026-07-18 05:00:00,63968,63998,63926.39,63967.95
2026-07-18 06:00:00,63967.95,64005.99,63950,63979.67
2026-07-18 07:00:00,63979.67,64026.03,63974.94,64002.75
2026-07-18 08:00:00,64002.75,64019.64,63960,64006.01
2026-07-18 09:00:00,64006.01,64006.01,63887.73,63987.76
2026-07-18 10:00:00,63987.77,64026.39,63982.34,64016.43
2026-07-18 11:00:00,64016.43,64097.22,64010.99,64069.89
2026-07-18 12:00:00,64069.89,64274.47,64057.27,64218
2026-07-18 13:00:00,64218.01,64218.01,63963,64106
2026-07-18 14:00:00,64105.99,64195.01,64101.42,64126
2026-07-18 15:00:00,64126,64163.99,64037.45,64123.12
2026-07-18 16:00:00,64123.13,64314,64091.48,64303.47
2026-07-18 17:00:00,64303.48,64492,64280.22,64480.29
2026-07-18 18:00:00,64480.28,64669.5,64462,64512.41
2026-07-18 19:00:00,64512.41,64597.9,64482,64552.79
2026-07-18 20:00:00,64552.8,64739.64,64528.69,64693.01
2026-07-18 21:00:00,64693.02,64846.83,64614.36,64731.72
2026-07-18 22:00:00,64731.73,64865,64712.29,64805.05
2026-07-18 23:00:00,64805.04,64843.3,64709.28,64834.22
2026-07-19 00:00:00,64834.21,64906.4,64769.47,64792.08
2026-07-19 01:00:00,64792.08,64792.09,64765.99,64765.99
2026-07-19 02:00:00,64766,64967.25,64700.84,64826.01
2026-07-19 03:00:00,64826.01,64842.92,64620.44,64706.18
2026-07-19 04:00:00,64706.18,64795.43,64610.89,64720.17
2026-07-19 05:00:00,64720.17,64815.65,64676,64724.01
2026-07-19 06:00:00,64724,64759.33,64694.66,64711.69
2026-07-19 07:00:00,64711.69,64784,64675,64711.05
2026-07-19 08:00:00,64711.04,64743,64631.54,64707.49
2026-07-19 09:00:00,64707.48,64725.74,64500,64509.99
2026-07-19 10:00:00,64510,64700,64482,64595
2026-07-19 11:00:00,64595,64636.28,64445,64467.64
2026-07-19 12:00:00,64467.65,64467.65,64285.24,64441.15
2026-07-19 13:00:00,64441.16,64516.33,64307.72,64483.31
2026-07-19 14:00:00,64483.32,64663.04,64425.24,64593.07
2026-07-19 15:00:00,64593.07,64620,64500,64585.32
2026-07-19 16:00:00,64585.33,64644,64505.21,64538.72
2026-07-19 17:00:00,64538.72,64752,64406.3,64547.86
2026-07-19 18:00:00,64547.86,64554,64280,64419.99
2026-07-19 19:00:00,64420,64467.82,64352,64462.58
2026-07-19 20:00:00,64462.58,64560,64462.57,64535.99
2026-07-19 21:00:00,64536,64562.55,64350,64415.75
2026-07-19 22:00:00,64415.75,64900,64347.89,64674.67
2026-07-19 23:00:00,64674.66,64772,64572,64722.54
2026-07-20 00:00:00,64722.55,65107.99,64416,64553.84
2026-07-20 01:00:00,64553.85,65029.4,64506,64628.01
2026-07-20 02:00:00,64628.01,64964,64585,64827.2
2026-07-20 03:00:00,64827.19,64914.93,64644.01,64869.8
2026-07-20 04:00:00,64869.79,64869.99,64540,64540.01
2026-07-20 05:00:00,64540,64562,64082.7,64128
2026-07-20 06:00:00,64128.01,64220,63765.83,63917.98
2026-07-20 07:00:00,63917.99,64315.96,63896,64280.01
2026-07-20 08:00:00,64280.01,64356,63100,64049.99
2026-07-20 09:00:00,64050,64276,64012.8,64199.5
2026-07-20 10:00:00,64199.51,64415.42,64162,64301.18
2026-07-20 11:00:00,64301.18,65068,64273.33,65002.01
2026-07-20 12:00:00,65002,65002.83,64599.89,64640
2026-07-20 13:00:00,64640,64763.67,64208,64344.01
2026-07-20 14:00:00,64344.01,64575.37,64077.76,64416.01
2026-07-20 15:00:00,64416.01,65666.8,64398.15,65598.75
2026-07-20 16:00:00,65598.75,65637.7,65336,65508.5
2026-07-20 17:00:00,65508.5,65646.55,65342.52,65587.98
2026-07-20 18:00:00,65587.99,65799,65204,65240.01
2026-07-20 19:00:00,65240.01,65274.58,65041.05,65142
2026-07-20 20:00:00,65142,65438,65061.92,65367.58
2026-07-20 21:00:00,65367.57,65445.27,65272.32,65286.02
2026-07-20 22:00:00,65286.02,65286.02,65092.66,65141.99
2026-07-20 23:00:00,65142,65272.21,65128.17,65255.51
2026-07-21 00:00:00,65255.51,65585,65148.75,65568.01
2026-07-21 01:00:00,65568,65658.78,65232.65,65235.55
2026-07-21 02:00:00,65235.56,65500,65176.2,65414.01
2026-07-21 03:00:00,65414.01,65593.11,65411.74,65566.78
2026-07-21 04:00:00,65566.77,65742.58,65471.69,65522.01
2026-07-21 05:00:00,65522,65933.24,65485.55,65751.56
2026-07-21 06:00:00,65751.56,65991.05,65634,65913
2026-07-21 07:00:00,65913,66245.64,65866,66186.86
2026-07-21 08:00:00,66186.86,66354,66129.19,66226.44
2026-07-21 09:00:00,66226.43,66350,66144,66291.99
2026-07-21 10:00:00,66292,66420.65,66176.55,66180
2026-07-21 11:00:00,66180,66350,66147.82,66345.59
2026-07-21 12:00:00,66345.59,66640,66255.73,66558.82
