time,open,high,low,close
2026-06-16 10:00:00,4316.88622,4319.72529,4307.37422,4318.19141
2026-06-16 11:00:00,4318.47337,4325.70059,4312.57547,4312.67825
2026-06-16 12:00:00,4312.90831,4321.1477,4308.11649,4320.883
2026-06-16 13:00:00,4320.37151,4333.36199,4316.11205,4330.46731
2026-06-16 14:00:00,4330.65035,4331.44194,4321.33443,4322.15189
2026-06-16 15:00:00,4322.32092,4329.75407,4315.21188,4315.54404
2026-06-16 16:00:00,4315.98826,4324.05172,4313.88967,4323.75796
2026-06-16 17:00:00,4323.14454,4335.38542,4322.61765,4335.13422
2026-06-16 18:00:00,4334.78422,4346.2746,4333.31889,4344.83258
2026-06-16 19:00:00,4344.88959,4348.01513,4338.95952,4345.95539
2026-06-16 20:00:00,4345.86437,4348.77147,4342.7281,4348.25678
2026-06-16 21:00:00,4347.61677,4349.3389,4336.27324,4339.37855
2026-06-16 22:00:00,4339.30284,4355.91345,4336.65645,4352.76865
2026-06-16 23:00:00,4353.035,4355.72565,4332.19252,4332.83289
2026-06-17 00:00:00,4332.83017,4338.20659,4314.99461,4323.71917
2026-06-17 01:00:00,4323.60021,4343.52077,4321.89472,4338.72609
2026-06-17 02:00:00,4340.27617,4347.15956,4334.95229,4341.20035
2026-06-17 03:00:00,4341.71763,4341.71763,4325.75809,4339.63785
2026-06-17 04:00:00,4339.72564,4343.5832,4336.7015,4337.65878
2026-06-17 05:00:00,4338.12307,4342.9167,4330.4819,4330.98996
2026-06-17 06:00:00,4331.96238,4335.00954,4329.5239,4331.36946
2026-06-17 07:00:00,4331.25761,4331.69762,4330.87917,4331.36162
2026-06-17 08:00:00,4331.30498,4336.7015,4329.19174,4335.78862
2026-06-17 09:00:00,4335.58761,4337.83022,4329.75407,4330.89486
2026-06-17 10:00:00,4330.74672,4341.03143,4329.92329,4336.24744
2026-06-17 11:00:00,4336.27539,4349.52808,4336.14492,4340.96256
2026-06-17 12:00:00,4341.16331,4345.0389,4329.80474,4332.65663
2026-06-17 13:00:00,4333.04834,4334.25798,4329.56661,4331.32318
2026-06-17 14:00:00,4331.35942,4332.94337,4319.65443,4324.39848
2026-06-17 15:00:00,4324.28682,4333.69447,4321.26913,4325.3365
2026-06-17 16:00:00,4325.50393,4331.32675,4321.70794,4331.15098
2026-06-17 17:00:00,4330.62309,4333.69447,4324.69835,4324.98962
2026-06-17 18:00:00,4325.44659,4327.69291,4317.27296,4325.37164
2026-06-17 19:00:00,4325.18685,4334.20934,4321.70794,4329.38813
2026-06-17 20:00:00,4329.01035,4334.44584,4326.3002,4331.673
2026-06-17 21:00:00,4332.07835,4332.07835,4321.1477,4322.80405
2026-06-17 22:00:00,4322.29888,4335.00954,4320.02765,4333.01654
2026-06-17 23:00:00,4332.93971,4343.85995,4323.52001,4341.11188
2026-06-18 00:00:00,4341.21759,4361.8599,4336.68602,4344.84262
2026-06-18 01:00:00,4345.2339,4363.95374,4344.61485,4362.41418
2026-06-18 02:00:00,4362.82539,4366.43088,4355.78012,4358.72319
2026-06-18 03:00:00,4358.04788,4383.27343,4355.66669,4378.23142
2026-06-18 04:00:00,4378.68852,4383.61801,4272.63378,4283.0714
2026-06-18 05:00:00,4285.24526,4294.71704,4220.01613,4237.60798
2026-06-18 06:00:00,4238.19209,4268.26087,4236.3906,4258.07298
2026-06-18 07:00:00,4257.66935,4259.07011,4256.58707,4258.73036
2026-06-18 08:00:00,4258.65177,4270.949,4255.68133,4267.13454
2026-06-18 09:00:00,4267.74428,4283.76562,4264.39232,4276.08418
2026-06-18 10:00:00,4275.16274,4314.62225,4275.16274,4310.87917
2026-06-18 11:00:00,4312.0293,4328.7481,4307.5483,4319.30865
2026-06-18 12:00:00,4319.17984,4329.94155,4310.71644,4311.54856
2026-06-18 13:00:00,4311.53411,4322.642,4309.04472,4319.21221
2026-06-18 14:00:00,4319.38616,4323.38954,4309.3707,4316.11555
2026-06-18 15:00:00,4316.20442,4323.95036,4300.47274,4308.1775
2026-06-18 16:00:00,4308.26601,4309.04468,4296.45542,4306.21743
2026-06-18 17:00:00,4305.39162,4309.41607,4287.42926,4287.85809
2026-06-18 18:00:00,4288.68212,4292.76669,4266.93975,4267.32439
2026-06-18 19:00:00,4267.72303,4273.13905,4259.76896,4271.15373
2026-06-18 20:00:00,4270.25432,4271.67877,4254.95702,4255.18663
2026-06-18 21:00:00,4255.59592,4255.69418,4240.70226,4240.81586
2026-06-18 22:00:00,4241.21775,4269.30795,4239.7327,4247.61844
2026-06-18 23:00:00,4247.05269,4275.14856,4245.56339,4253.12962
2026-06-19 00:00:00,4253.40826,4255.50023,4239.109,4251.26165
2026-06-19 01:00:00,4247.62294,4254.59496,4223.73647,4229.19424
2026-06-19 02:00:00,4229.21241,4232.62325,4214.01683,4217.39301
2026-06-19 03:00:00,4216.36433,4232.98341,4216.36433,4231.06272
2026-06-19 04:00:00,4231.44499,4232.80423,4218.69727,4220.38987
2026-06-19 05:00:00,4220.47442,4220.60144,4202.11632,4217.20221
2026-06-19 06:00:00,4216.62815,4219.76538,4208.04578,4209.12291
2026-06-19 07:00:00,4208.51583,4210.36044,4208.51583,4209.59286
2026-06-19 08:00:00,4209.50717,4211.05824,4202.74019,4208.07847
2026-06-19 09:00:00,4208.11986,4209.66435,4186.90337,4187.97614
2026-06-19 10:00:00,4187.83831,4198.68161,4183.1412,4191.00615
2026-06-19 11:00:00,4190.75515,4193.92719,4184.27549,4184.64365
2026-06-19 12:00:00,4184.9491,4185.8961,4172.57782,4176.72757
2026-06-19 13:00:00,4176.51119,4176.93497,4150.21274,4152.19837
2026-06-19 14:00:00,4155.97643,4157.63769,4125.58274,4125.88226
2026-06-19 15:00:00,4126.18913,4141.64423,4122.52133,4139.27104
2026-06-19 16:00:00,4138.92749,4149.72197,4133.05611,4149.06996
2026-06-19 17:00:00,4148.89843,4161.29166,4148.00475,4160.94355
2026-06-19 18:00:00,4160.0622,4178.54483,4155.7578,4165.95128
2026-06-19 19:00:00,4166.45885,4171.01147,4160.89918,4162.58379
2026-06-19 20:00:00,4163.47603,4163.47603,4149.54977,4149.69632
2026-06-19 21:00:00,4149.81294,4155.40781,4139.97416,4152.46136
2026-06-19 22:00:00,4152.38986,4177.45843,4145.39414,4177.08057
2026-06-19 23:00:00,4176.42012,4183.38096,4152.86908,4153.66515
2026-06-20 00:00:00,4155.2545,4155.2545,4144.04708,4149.84371
2026-06-20 01:00:00,4149.57079,4154.37664,4147.13248,4150.38088
2026-06-20 02:00:00,4150.40792,4159.65116,4144.90591,4154.75204
2026-06-20 03:00:00,4154.80117,4160.25294,4154.54121,4159.92818
2026-06-20 04:00:00,4159.90794,4160.47464,4156.27598,4156.71676
2026-06-20 05:00:00,4156.62998,4156.78821,4156.27598,4156.52781
2026-06-20 06:00:00,4156.54731,4156.82529,4155.93051,4156.6112
2026-06-20 07:00:00,4156.46111,4156.74785,4156.27598,4156.53237
2026-06-20 08:00:00,4156.56276,4156.7484,4156.4935,4156.53544
2026-06-20 09:00:00,4156.56103,4156.74196,4156.47968,4156.52566
2026-06-20 10:00:00,4156.54308,4156.7393,4156.48319,4156.53799
2026-06-20 11:00:00,4156.54261,4156.73839,4156.48026,4156.59973
2026-06-20 12:00:00,4156.54916,4156.73498,4156.48152,4156.60304
2026-06-20 13:00:00,4156.54212,4156.74371,4156.48221,4156.6088
2026-06-20 14:00:00,4156.54176,4156.73506,4156.48012,4156.61661
2026-06-20 15:00:00,4156.54863,4156.73928,4156.4815,4156.62519
2026-06-20 16:00:00,4156.55377,4156.73752,4156.48172,4156.63036
2026-06-20 17:00:00,4156.54634,4156.73622,4156.48152,4156.6393
2026-06-20 18:00:00,4156.54828,4156.73586,4156.48148,4156.63546
2026-06-20 19:00:00,4156.54064,4156.73822,4156.48175,4156.64806
2026-06-20 20:00:00,4156.55551,4156.74439,4156.48179,4156.62847
2026-06-20 21:00:00,4156.5411,4156.7366,4156.47968,4156.61876
2026-06-20 22:00:00,4156.54202,4156.72895,4156.47968,4156.60601
2026-06-20 23:00:00,4156.54202,4156.72894,4156.47968,4156.60135
2026-06-21 00:00:00,4156.54202,4156.72896,4156.48015,4156.61684
2026-06-21 01:00:00,4156.54202,4156.72896,4156.47968,4156.63068
2026-06-21 02:00:00,4156.54202,4156.72896,4156.47968,4156.64193
2026-06-21 03:00:00,4156.54202,4156.72896,4156.47968,4156.52972
2026-06-21 04:00:00,4156.54202,4156.72896,4156.47968,4156.51953
2026-06-21 05:00:00,4156.54202,4156.72897,4156.47968,4156.51309
2026-06-21 06:00:00,4156.54202,4156.72893,4156.48013,4156.51085
2026-06-21 07:00:00,4156.54202,4156.72897,4156.47968,4156.51637
2026-06-21 08:00:00,4156.54548,4156.73244,4156.48313,4156.52265
2026-06-21 09:00:00,4156.54548,4156.73244,4156.48313,4156.5327
2026-06-21 10:00:00,4156.54548,4156.73244,4156.48313,4156.60282
2026-06-21 11:00:00,4156.54548,4156.73245,4156.48314,4156.5868
2026-06-21 12:00:00,4156.54548,4156.73235,4156.48314,4156.57747
2026-06-21 13:00:00,4156.54548,4156.73245,4156.48352,4156.59378
2026-06-21 14:00:00,4156.54548,4156.73245,4156.48314,4156.6089
2026-06-21 15:00:00,4156.54548,4156.73245,4156.48314,4156.62176
2026-06-21 16:00:00,4156.54548,4156.73245,4156.48314,4156.63146
2026-06-21 17:00:00,4156.54548,4156.73245,4156.48314,4156.63733
2026-06-21 18:00:00,4156.54548,4156.73234,4156.48314,4156.63897
2026-06-21 19:00:00,4156.54548,4156.73246,4156.48351,4156.63624
2026-06-21 20:00:00,4156.54548,4156.73246,4156.48314,4156.62935
2026-06-21 21:00:00,4156.54548,4156.73246,4156.48314,4156.61878
2026-06-21 22:00:00,4156.54548,4156.73246,4156.48314,4156.60526
2026-06-21 23:00:00,4156.54548,4156.73246,4156.48314,4156.60945
2026-06-22 00:00:00,4156.54548,4156.73246,4156.48314,4156.62456
2026-06-22 01:00:00,4156.54548,4156.73232,4156.48314,4156.63774
2026-06-22 02:00:00,4156.54548,4156.73246,4156.48349,4156.54227
2026-06-22 03:00:00,4156.54548,4156.73247,4156.48314,4156.52984
2026-06-22 04:00:00,4156.54548,4156.73938,4156.44873,4156.52577
2026-06-22 05:00:00,4156.54911,4156.78677,4156.49181,4156.52766
2026-06-22 06:00:00,4156.55723,4157.44038,4155.23976,4156.5162
2026-06-22 07:00:00,4156.54721,4156.76142,4156.38092,4156.52801
2026-06-22 08:00:00,4156.55584,4165.89386,4143.36027,4156.57938
2026-06-22 09:00:00,4156.48806,4164.58437,4135.46633,4141.37652
2026-06-22 10:00:00,4141.3067,4199.33688,4138.08309,4194.08601
2026-06-22 11:00:00,4195.59055,4216.38487,4188.74794,4191.12528
2026-06-22 12:00:00,4191.76065,4198.32907,4183.40027,4188.7928
2026-06-22 13:00:00,4188.99311,4189.88562,4171.01147,4172.32703
2026-06-22 14:00:00,4172.16321,4181.65092,4170.81089,4181.30687
2026-06-22 15:00:00,4180.46242,4197.91821,4179.72832,4195.27403
2026-06-22 16:00:00,4195.1909,4207.16059,4190.89796,4197.93641
2026-06-22 17:00:00,4199.11387,4201.68067,4189.35903,4190.80451
2026-06-22 18:00:00,4190.43518,4197.14583,4187.72624,4195.08009
2026-06-22 19:00:00,4195.40455,4210.92999,4195.40455,4208.72176
2026-06-22 20:00:00,4208.95892,4214.2526,4204.33046,4204.5525
2026-06-22 21:00:00,4204.60023,4214.07501,4200.8124,4206.60862
2026-06-22 22:00:00,4205.77301,4211.41293,4193.22047,4193.62349
2026-06-22 23:00:00,4194.23207,4204.86082,4182.9198,4200.68293
2026-06-23 00:00:00,4201.2858,4209.64008,4187.95544,4199.18826
