time,open,high,low,close,New York VWAP,VWAP_NY - STDEV +2,VWAP_NY - STDEV +1,VWAP_NY - STDEV -1,VWAP_NY - STDEV -2,Pivot,R1,S1,R2,S2,R3,S3,Pivot Label,Volume,MA,ATR
2026-09-23T11:21:00-04:00,30783.25,30802.5,30778.75,30800.25,,,,,,,,,,,,,,5548,,
2026-09-23T11:22:00-04:00,30800,30817.75,30799.75,30813.5,,,,,,,,,,,,,,5988,,
2026-09-23T11:23:00-04:00,30813,30815.75,30803.5,30809.75,,,,,,,,,,,,,,3225,,
2026-09-23T11:24:00-04:00,30810.25,30814.25,30802.75,30809,,,,,,,,,,,,,,2605,,
2026-09-23T11:25:00-04:00,30808.5,30814.75,30803.25,30813,,,,,,,,,,,,,,2673,,
2026-09-23T11:26:00-04:00,30812.75,30817.75,30801.5,30809.5,,,,,,,,,,,,,,3416,,
2026-09-23T11:27:00-04:00,30809.5,30810.75,30797.75,30803.75,,,,,,,,,,,,,,3115,,
2026-09-23T11:28:00-04:00,30803.25,30803.25,30777.75,30779.75,,,,,,,,,,,,,,6080,,
2026-09-23T11:29:00-04:00,30779.5,30781,30768.5,30773,,,,,,,,,,,,,,5130,,
2026-09-23T11:30:00-04:00,30773,30774,30763.5,30770,,,,,,,,,,,,,,4729,,
2026-09-23T11:31:00-04:00,30770.5,30780.5,30767,30773.25,,,,,,,,,,,,,,4226,,
2026-09-23T11:32:00-04:00,30773.5,30780.25,30765.5,30767.25,,,,,,,,,,,,,,3164,,
2026-09-23T11:33:00-04:00,30767.5,30777.25,30764,30773.5,,,,,,,,,,,,,,2880,,
2026-09-23T11:34:00-04:00,30773.25,30782.75,30770.25,30770.25,,,,,,,,,,,,,,3109,,
2026-09-23T11:35:00-04:00,30770,30778,30760,30773.25,,,,,,,,,,,,,,4641,,
2026-09-23T11:36:00-04:00,30773.5,30777.5,30761.25,30763.5,,,,,,,,,,,,,,2996,,
2026-09-23T11:37:00-04:00,30763.25,30766.75,30757.5,30765.75,,,,,,,,,,,,,,3061,,
2026-09-23T11:38:00-04:00,30765.75,30774.25,30764.5,30768.75,,,,,,,,,,,,,,2637,,
2026-09-23T11:39:00-04:00,30768.5,30777.5,30760.75,30766,,,,,,,,,,,,,,2221,,
2026-09-23T11:40:00-04:00,30766,30766.5,30759.25,30763.5,,,,,,,,,,,,,,2273,,
2026-09-23T11:41:00-04:00,30763.25,30766,30752,30757,,,,,,,,,,,,,,3543,,
2026-09-23T11:42:00-04:00,30756.75,30768.25,30756.75,30768.25,,,,,,,,,,,,,,2704,,
2026-09-23T11:43:00-04:00,30768.25,30781,30762.25,30778.75,,,,,,,,,,,,,,4194,,
2026-09-23T11:44:00-04:00,30778.75,30783.75,30773.5,30780.5,,,,,,,,,,,,,,3194,,
2026-09-23T11:45:00-04:00,30780.25,30786,30775.25,30779.75,,,,,,,,,,,,,,3281,,
2026-09-23T11:46:00-04:00,30779.25,30783.25,30772.25,30776.75,,,,,,,,,,,,,,2446,,
2026-09-23T11:47:00-04:00,30777,30777.75,30745.75,30757,,,,,,,,,,,,,,6835,,
2026-09-23T11:48:00-04:00,30756.75,30762.5,30736.25,30741.5,,,,,,,,,,,,,,5342,,
2026-09-23T11:49:00-04:00,30740.75,30744.75,30732.5,30740,,,,,,,,,,,,,,5527,,
2026-09-23T11:50:00-04:00,30740.25,30745.5,30735.5,30741.25,,,,,,,,,,,,,,3172,,
2026-09-23T11:51:00-04:00,30741.25,30742.5,30723,30729.25,,,,,,,,,,,,,,5454,,
2026-09-23T11:52:00-04:00,30729.5,30748.75,30727.5,30736.5,,,,,,,,,,,,,,4930,,
2026-09-23T11:53:00-04:00,30737,30741,30727.25,30740.75,,,,,,,,,,,,,,3108,,
2026-09-23T11:54:00-04:00,30740,30754,30739,30753.5,,,,,,,,,,,,,,3461,,
2026-09-23T11:55:00-04:00,30753.25,30757.5,30747.75,30748.75,,,,,,,,,,,,,,2973,,
2026-09-23T11:56:00-04:00,30748.5,30749.5,30737.5,30741,,,,,,,,,,,,,,3702,,
2026-09-23T11:57:00-04:00,30742,30743,30737.25,30738.5,,,,,,,,,,,,,,1698,,
2026-09-23T11:58:00-04:00,30738.25,30747.25,30738.25,30742,,,,,,,,,,,,,,2213,,
2026-09-23T11:59:00-04:00,30741.5,30748.25,30738.5,30746.75,,,,,,,,,,,,,,1450,,
2026-09-23T12:00:00-04:00,30746.75,30747.75,30735.5,30737.5,,,,,,,,,,,,,,2267,,
2026-09-23T12:01:00-04:00,30737.5,30740.25,30729,30733.75,,,,,,,,,,,,,,3204,,
2026-09-23T12:02:00-04:00,30733.75,30737.5,30731,30732.75,,,,,,,,,,,,,,1125,,
2026-09-23T12:03:00-04:00,30733,30735,30726.5,30734.75,,,,,,,,,,,,,,1794,,
2026-09-23T12:04:00-04:00,30735,30745,30732.5,30740.5,,,,,,,,,,,,,,2726,,
2026-09-23T12:05:00-04:00,30740.25,30740.5,30733,30736.25,,,,,,,,,,,,,,1536,,
2026-09-23T12:06:00-04:00,30735.75,30745,30731.25,30732.75,,,,,,,,,,,,,,1702,,
2026-09-23T12:07:00-04:00,30732,30745,30731.5,30741.5,,,,,,,,,,,,,,1712,,
2026-09-23T12:08:00-04:00,30741.25,30753.5,30741.25,30746.25,,,,,,,,,,,,,,3023,,
2026-09-23T12:09:00-04:00,30746.25,30749,30740.25,30745.25,,,,,,,,,,,,,,1717,,
2026-09-23T12:10:00-04:00,30745,30748.5,30740,30745,,,,,,,,,,,,,,1266,,
2026-09-23T12:11:00-04:00,30744.25,30744.75,30738.5,30744.25,,,,,,,,,,,,,,1294,,
2026-09-23T12:12:00-04:00,30744,30751,30740.75,30745,,,,,,,,,,,,,,1741,,
2026-09-23T12:13:00-04:00,30744.75,30745,30739.75,30744,,,,,,,,,,,,,,848,,
2026-09-23T12:14:00-04:00,30743,30747.25,30737.75,30744.5,,,,,,,,,,,,,,1386,,
2026-09-23T12:15:00-04:00,30744.25,30755,30740,30753.25,,,,,,,,,,,,,,2577,,
2026-09-23T12:16:00-04:00,30752.5,30756.5,30741.75,30743,,,,,,,,,,,,,,2398,,
2026-09-23T12:17:00-04:00,30742.75,30744.5,30733.5,30738.5,,,,,,,,,,,,,,2819,,
2026-09-23T12:18:00-04:00,30738.75,30740.5,30729,30734.5,,,,,,,,,,,,,,2457,,
2026-09-23T12:19:00-04:00,30734.25,30739,30726,30738.25,,,,,,,,,,,,,,2409,,
2026-09-23T12:20:00-04:00,30737.5,30738.25,30720,30726,,,,,,,,,,,,,,3893,,
2026-09-23T12:21:00-04:00,30726.25,30726.25,30718.75,30721.25,,,,,,,,,,,,,,2342,,
2026-09-23T12:22:00-04:00,30721,30728.5,30715.25,30727,,,,,,,,,,,,,,3002,,
2026-09-23T12:23:00-04:00,30727.5,30729.5,30720.25,30724.75,,,,,,,,,,,,,,2572,,
2026-09-23T12:24:00-04:00,30724.25,30731.5,30718.5,30726,,,,,,,,,,,,,,2055,,
2026-09-23T12:25:00-04:00,30726,30735.75,30724,30735.25,,,,,,,,,,,,,,1860,,
2026-09-23T12:26:00-04:00,30735.25,30735.25,30718.25,30721.25,,,,,,,,,,,,,,2440,,
2026-09-23T12:27:00-04:00,30721.75,30727.75,30721.25,30725.5,,,,,,,,,,,,,,1358,,
2026-09-23T12:28:00-04:00,30725.75,30726.5,30719.5,30725,,,,,,,,,,,,,,1285,,
2026-09-23T12:29:00-04:00,30725.5,30728,30721.75,30723.25,,,,,,,,,,,,,,1155,,
2026-09-23T12:30:00-04:00,30723.5,30742,30722.75,30741,,,,,,,,,,,,,,3417,,
2026-09-23T12:31:00-04:00,30740.75,30746.5,30736,30744.25,,,,,,,,,,,,,,2634,,
2026-09-23T12:32:00-04:00,30744.5,30751.25,30742.25,30745.5,,,,,,,,,,,,,,2974,,
2026-09-23T12:33:00-04:00,30745.75,30748.5,30740,30744.25,,,,,,,,,,,,,,2305,,
2026-09-23T12:34:00-04:00,30744.5,30745.25,30738,30741.5,,,,,,,,,,,,,,1797,,
2026-09-23T12:35:00-04:00,30741.25,30749.5,30736.75,30740.25,,,,,,,,,,,,,,2488,,
2026-09-23T12:36:00-04:00,30739.75,30746.25,30739.5,30745.25,,,,,,,,,,,,,,1279,,
2026-09-23T12:37:00-04:00,30745.25,30746.25,30733.5,30736.5,,,,,,,,,,,,,,2099,,
2026-09-23T12:38:00-04:00,30736,30739.5,30730.75,30733.25,,,,,,,,,,,,,,1540,,
2026-09-23T12:39:00-04:00,30732.75,30733.25,30724.5,30728.5,,,,,,,,,,,,,,2508,,
2026-09-23T12:40:00-04:00,30728.5,30730,30717.5,30717.75,,,,,,,,,,,,,,2524,,
2026-09-23T12:41:00-04:00,30717.5,30718.25,30708.5,30713,,,,,,,,,,,,,,3823,,
2026-09-23T12:42:00-04:00,30712.75,30718.75,30707.75,30708,,,,,,,,,,,,,,2803,,
2026-09-23T12:43:00-04:00,30708.25,30710.75,30705,30707,,,,,,,,,,,,,,2405,,
2026-09-23T12:44:00-04:00,30707,30708.25,30695.25,30695.25,,,,,,,,,,,,,,4271,,
2026-09-23T12:45:00-04:00,30695.25,30707.75,30688,30700.75,,,,,,,,,,,,,,8171,,
2026-09-23T12:46:00-04:00,30701,30711.75,30699,30710.5,,,,,,,,,,,,,,5310,,
2026-09-23T12:47:00-04:00,30710.75,30720.75,30708,30709.5,,,,,,,,,,,,,,4384,,
2026-09-23T12:48:00-04:00,30709.25,30709.75,30701.25,30707.5,,,,,,,,,,,,,,2273,,
2026-09-23T12:49:00-04:00,30707.75,30708.25,30690.75,30695.5,,,,,,,,,,,,,,3066,,
2026-09-23T12:50:00-04:00,30695,30695.75,30677.5,30681.25,,,,,,,,,,,,,,6781,,
2026-09-23T12:51:00-04:00,30681.75,30682.5,30668,30674.5,,,,,,,,,,,,,,5426,,
2026-09-23T12:52:00-04:00,30674.5,30687.25,30672.5,30680.25,,,,,,,,,,,,,,4097,,
2026-09-23T12:53:00-04:00,30680.75,30681.5,30670.25,30676.5,,,,,,,,,,,,,,3166,,
2026-09-23T12:54:00-04:00,30676.25,30681.5,30670.75,30671.5,,,,,,,,,,,,,,2349,,
2026-09-23T12:55:00-04:00,30671.75,30685.25,30669,30679,,,,,,,,,,,,,,3480,,
2026-09-23T12:56:00-04:00,30678.5,30685.5,30673.75,30684,,,,,,,,,,,,,,2670,,
2026-09-23T12:57:00-04:00,30684,30693.25,30674.75,30675.75,,,,,,,,,,,,,,4348,,
2026-09-23T12:58:00-04:00,30675.5,30690.25,30672.75,30688.25,,,,,,,,,,,,,,2781,,
2026-09-23T12:59:00-04:00,30688,30696.5,30686.75,30687.5,,,,,,,,,,,,,,2493,,
2026-09-23T13:00:00-04:00,30687.5,30701.75,30686,30700,,,,,,,,,,,,,,3413,,
2026-09-23T13:01:00-04:00,30699.75,30709.25,30696.5,30705.25,,,,,,,,,,,,,,3348,,
2026-09-23T13:02:00-04:00,30703.75,30705,30659.75,30661.25,,,,,,,,,,,,,,10825,,
2026-09-23T13:03:00-04:00,30661.75,30672,30648.5,30652.5,,,,,,,,,,,,,,7362,,
2026-09-23T13:04:00-04:00,30652.25,30661,30646.5,30658.5,,,,,,,,,,,,,,4413,,
2026-09-23T13:05:00-04:00,30658.5,30674.75,30657,30666.5,,,,,,,,,,,,,,4415,,
2026-09-23T13:06:00-04:00,30666.75,30671.75,30653,30662.5,,,,,,,,,,,,,,3701,,
2026-09-23T13:07:00-04:00,30662.25,30669.5,30658.75,30660,,,,,,,,,,,,,,2212,,
2026-09-23T13:08:00-04:00,30659.5,30670,30658.75,30668.5,,,,,,,,,,,,,,2011,,
2026-09-23T13:09:00-04:00,30668.75,30682,30664,30676.5,,,,,,,,,,,,,,3352,,
2026-09-23T13:10:00-04:00,30676.5,30679.5,30662.75,30666.5,,,,,,,,,,,,,,3272,,
2026-09-23T13:11:00-04:00,30666,30677.25,30655.75,30657.25,,,,,,,,,,,,,,3847,,
2026-09-23T13:12:00-04:00,30657.5,30665.75,30656.25,30663,,,,,,,,,,,,,,2689,,
2026-09-23T13:13:00-04:00,30663.25,30668.5,30657.25,30667,,,,,,,,,,,,,,2216,,
2026-09-23T13:14:00-04:00,30667.25,30673.5,30662.5,30670.5,,,,,,,,,,,,,,2038,,
2026-09-23T13:15:00-04:00,30670.25,30686.25,30665.25,30684.25,,,,,,,,,,,,,,3446,,
2026-09-23T13:16:00-04:00,30684.5,30687.25,30677.25,30684.25,,,,,,,,,,,,,,2439,,
2026-09-23T13:17:00-04:00,30683.75,30699,30680,30694.75,,,,,,,,,,,,,,3959,,
2026-09-23T13:18:00-04:00,30694.75,30705.75,30694.25,30704.75,,,,,,,,,,,,,,3071,,
2026-09-23T13:19:00-04:00,30705,30725.5,30703.25,30722.5,,,,,,,,,,,,,,5520,,
2026-09-23T13:20:00-04:00,30722.5,30724.75,30712.25,30715.75,,,,,,,,,,,,,,3396,,
2026-09-23T13:21:00-04:00,30716.25,30720.75,30706.25,30708,,,,,,,,,,,,,,3350,,
2026-09-23T13:22:00-04:00,30708,30722.5,30705.75,30717,,,,,,,,,,,,,,2956,,
2026-09-23T13:23:00-04:00,30717,30720,30702.5,30704,,,,,,,,,,,,,,2887,,
2026-09-23T13:24:00-04:00,30703.5,30703.75,30680.75,30681.25,,,,,,,,,,,,,,4750,,
2026-09-23T13:25:00-04:00,30681.5,30691,30677.5,30687.25,,,,,,,,,,,,,,3498,,
2026-09-23T13:26:00-04:00,30687.5,30691.5,30678.5,30688.5,,,,,,,,,,,,,,2492,,
2026-09-23T13:27:00-04:00,30688.75,30688.75,30681,30683.5,,,,,,,,,,,,,,1506,,
2026-09-23T13:28:00-04:00,30683.75,30688.75,30679,30681.75,,,,,,,,,,,,,,2026,,
2026-09-23T13:29:00-04:00,30682,30686,30675.75,30681.75,,,,,,,,,,,,,,2594,,
2026-09-23T13:30:00-04:00,30681.75,30682.5,30672,30679.75,,,,,,,,,,,,,,3353,,
2026-09-23T13:31:00-04:00,30679.25,30689.5,30674.25,30688.75,,,,,,,,,,,,,,3497,,
2026-09-23T13:32:00-04:00,30688.5,30689.5,30673.5,30689.25,,,,,,,,,,,,,,2661,,
2026-09-23T13:33:00-04:00,30689,30702.25,30683.75,30699.5,,,,,,,,,,,,,,3963,,
2026-09-23T13:34:00-04:00,30699.5,30702.75,30697.25,30700.75,,,,,,,,,,,,,,1971,,
2026-09-23T13:35:00-04:00,30700.5,30701.25,30688.5,30690,,,,,,,,,,,,,,2531,,
2026-09-23T13:36:00-04:00,30690,30696.5,30686,30695.5,,,,,,,,,,,,,,1911,,
2026-09-23T13:37:00-04:00,30695.25,30704.75,30693.75,30702.25,,,,,,,,,,,,,,2478,,
2026-09-23T13:38:00-04:00,30702.5,30705.75,30697,30701,,,,,,,,,,,,,,1547,,
2026-09-23T13:39:00-04:00,30700.75,30702.75,30692,30695.75,,,,,,,,,,,,,,1835,,
2026-09-23T13:40:00-04:00,30696.25,30714.75,30685,30700.5,,,,,,,,,,,,,,7230,,
2026-09-23T13:41:00-04:00,30700,30721,30694.75,30713,,,,,,,,,,,,,,6537,,
2026-09-23T13:42:00-04:00,30712.75,30732,30711,30730.25,,,,,,,,,,,,,,5409,,
2026-09-23T13:43:00-04:00,30730.5,30756.25,30730.5,30753,,,,,,,,,,,,,,7572,,
2026-09-23T13:44:00-04:00,30753,30756.5,30744.5,30748.75,,,,,,,,,,,,,,3819,,
2026-09-23T13:45:00-04:00,30748.5,30755.25,30741.25,30751.75,,,,,,,,,,,,,,4276,,
2026-09-23T13:46:00-04:00,30751.5,30764,30750,30751,,,,,,,,,,,,,,4911,,
2026-09-23T13:47:00-04:00,30750.75,30755,30743.5,30747.5,,,,,,,,,,,,,,3812,,
2026-09-23T13:48:00-04:00,30747.25,30749,30737.25,30746,,,,,,,,,,,,,,4105,,
2026-09-23T13:49:00-04:00,30745.5,30753,30743.5,30750,,,,,,,,,,,,,,2126,,
2026-09-23T13:50:00-04:00,30750,30758.5,30746.75,30751.75,,,,,,,,,,,,,,2192,,
2026-09-23T13:51:00-04:00,30752.25,30755.5,30747,30749.75,,,,,,,,,,,,,,1421,,
2026-09-23T13:52:00-04:00,30750.25,30754,30746,30754,,,,,,,,,,,,,,1363,,
2026-09-23T13:53:00-04:00,30753.5,30760,30746,30748.5,,,,,,,,,,,,,,2471,,
2026-09-23T13:54:00-04:00,30748,30757.5,30740,30752.5,,,,,,,,,,,,,,3218,,
2026-09-23T13:55:00-04:00,30752.75,30756.25,30748.25,30750.25,,,,,,,,,,,,,,1342,,
2026-09-23T13:56:00-04:00,30750.25,30757.25,30747.75,30754.25,,,,,,,,,,,,,,1430,,
2026-09-23T13:57:00-04:00,30753.75,30766.25,30750,30765.75,,,,,,,,,,,,,,3149,,
2026-09-23T13:58:00-04:00,30765.75,30770.25,30765.25,30768.75,,,,,,,,,,,,,,2436,,
2026-09-23T13:59:00-04:00,30768,30774.5,30766,30771.25,,,,,,,,,,,,,,2565,,
2026-09-23T14:00:00-04:00,30771,30772.25,30762.25,30767.25,,,,,,,,,,,,,,3195,,
2026-09-23T14:01:00-04:00,30767,30768,30757,30761,,,,,,,,,,,,,,2892,,
2026-09-23T14:02:00-04:00,30761,30761.75,30749.5,30752.5,,,,,,,,,,,,,,3107,,
2026-09-23T14:03:00-04:00,30753.25,30753.25,30740.5,30742.75,,,,,,,,,,,,,,3350,,
2026-09-23T14:04:00-04:00,30742.5,30742.5,30727.25,30730.25,,,,,,,,,,,,,,3974,,
2026-09-23T14:05:00-04:00,30729.5,30738.5,30726,30737.75,,,,,,,,,,,,,,3570,,
2026-09-23T14:06:00-04:00,30737.75,30748.25,30736,30741.75,,,,,,,,,,,,,,4308,,
2026-09-23T14:07:00-04:00,30741.5,30744.75,30738.75,30742.75,,,,,,,,,,,,,,1576,,
2026-09-23T14:08:00-04:00,30742.75,30747,30740.5,30742.5,,,,,,,,,,,,,,1636,,
2026-09-23T14:09:00-04:00,30742.25,30743.5,30734,30739.25,,,,,,,,,,,,,,1666,,
2026-09-23T14:10:00-04:00,30739.75,30747.5,30736.25,30736.5,,,,,,,,,,,,,,1966,,
2026-09-23T14:11:00-04:00,30736.25,30744.25,30736,30740.25,,,,,,,,,,,,,,1352,,
2026-09-23T14:12:00-04:00,30740.75,30742.25,30736.5,30742,,,,,,,,,,,,,,1108,,
2026-09-23T14:13:00-04:00,30741.75,30746,30738.75,30743.5,,,,,,,,,,,,,,1530,,
2026-09-23T14:14:00-04:00,30743.25,30747,30740.25,30745.5,,,,,,,,,,,,,,1457,,
2026-09-23T14:15:00-04:00,30745.5,30753.75,30741,30751.75,,,,,,,,,,,,,,2532,,
2026-09-23T14:16:00-04:00,30751.25,30759.25,30747.75,30749.25,,,,,,,,,,,,,,3127,,
2026-09-23T14:17:00-04:00,30749.25,30759.25,30748.75,30758.25,,,,,,,,,,,,,,2451,,
2026-09-23T14:18:00-04:00,30758.5,30768.5,30757,30767.75,,,,,,,,,,,,,,3012,,
2026-09-23T14:19:00-04:00,30767.25,30769.5,30758,30760,,,,,,,,,,,,,,2079,,
2026-09-23T14:20:00-04:00,30760,30763,30754.25,30757.75,,,,,,,,,,,,,,1895,,
2026-09-23T14:21:00-04:00,30758.25,30759.5,30747.5,30751,,,,,,,,,,,,,,2328,,
2026-09-23T14:22:00-04:00,30751.25,30755,30750.25,30753.25,,,,,,,,,,,,,,1153,,
2026-09-23T14:23:00-04:00,30753,30760,30746.25,30756.5,,,,,,,,,,,,,,2215,,
2026-09-23T14:24:00-04:00,30756.25,30761.75,30755.5,30760,,,,,,,,,,,,,,1174,,
2026-09-23T14:25:00-04:00,30760,30764.25,30754.25,30754.25,,,,,,,,,,,,,,1709,,
2026-09-23T14:26:00-04:00,30754.75,30760.75,30754.25,30755.25,,,,,,,,,,,,,,1126,,
2026-09-23T14:27:00-04:00,30755.25,30764.5,30755.25,30757.75,,,,,,,,,,,,,,1249,,
2026-09-23T14:28:00-04:00,30757.25,30759.25,30752.75,30756.25,,,,,,,,,,,,,,1896,,
2026-09-23T14:29:00-04:00,30756.25,30759.75,30750.5,30755.5,,,,,,,,,,,,,,1222,,
2026-09-23T14:30:00-04:00,30754.75,30757.75,30744.75,30746.25,,,,,,,,,,,,,,2688,,
2026-09-23T14:31:00-04:00,30746.25,30748.5,30740.25,30745.75,,,,,,,,,,,,,,2495,,
2026-09-23T14:32:00-04:00,30745.5,30750,30742.25,30749.25,,,,,,,,,,,,,,1315,,
2026-09-23T14:33:00-04:00,30749.25,30750,30744.25,30746.25,,,,,,,,,,,,,,866,,
2026-09-23T14:34:00-04:00,30746,30753.5,30739.25,30747.75,,,,,,,,,,,,,,1934,,
2026-09-23T14:35:00-04:00,30748.25,30754.5,30747.5,30751.25,,,,,,,,,,,,,,1091,,
2026-09-23T14:36:00-04:00,30751,30753.5,30745.5,30746.5,,,,,,,,,,,,,,1127,,
2026-09-23T14:37:00-04:00,30746.5,30746.75,30735.25,30735.75,,,,,,,,,,,,,,2504,,
2026-09-23T14:38:00-04:00,30736,30737.25,30727.25,30732,,,,,,,,,,,,,,3616,,
2026-09-23T14:39:00-04:00,30731.75,30735.5,30728.5,30732.25,,,,,,,,,,,,,,2044,,
2026-09-23T14:40:00-04:00,30732.5,30741.5,30732.5,30739.5,,,,,,,,,,,,,,2063,,
2026-09-23T14:41:00-04:00,30739.5,30744.25,30733.75,30736,,,,,,,,,,,,,,1947,,
2026-09-23T14:42:00-04:00,30736,30746,30735.75,30743.5,,,,,,,,,,,,,,1357,,
2026-09-23T14:43:00-04:00,30744,30752.25,30744,30750,,,,,,,,,,,,,,2121,,
2026-09-23T14:44:00-04:00,30749.75,30750.5,30745.5,30748,,,,,,,,,,,,,,1461,,
2026-09-23T14:45:00-04:00,30747.5,30749,30742.5,30746,,,,,,,,,,,,,,1403,,
2026-09-23T14:46:00-04:00,30746,30748.5,30740.75,30742.75,,,,,,,,,,,,,,1267,,
2026-09-23T14:47:00-04:00,30742.75,30749.5,30742.25,30745.75,,,,,,,,,,,,,,970,,
2026-09-23T14:48:00-04:00,30745.75,30757.25,30743.5,30757.25,,,,,,,,,,,,,,2368,,
2026-09-23T14:49:00-04:00,30757,30763.5,30755.75,30761.75,,,,,,,,,,,,,,2282,,
2026-09-23T14:50:00-04:00,30762.25,30768.75,30756.5,30757.25,,,,,,,,,,,,,,2916,,
2026-09-23T14:51:00-04:00,30757.75,30760.75,30755.5,30759,,,,,,,,,,,,,,1379,,
2026-09-23T14:52:00-04:00,30759,30759.75,30745.5,30748.25,,,,,,,,,,,,,,2767,,
2026-09-23T14:53:00-04:00,30748.5,30754.75,30746.5,30754,,,,,,,,,,,,,,1395,,
2026-09-23T14:54:00-04:00,30753.25,30753.5,30746.5,30750,,,,,,,,,,,,,,1247,,
2026-09-23T14:55:00-04:00,30749.5,30761.75,30747.75,30761.25,,,,,,,,,,,,,,1804,,
2026-09-23T14:56:00-04:00,30761.5,30763.75,30758.75,30762.25,,,,,,,,,,,,,,1525,,
2026-09-23T14:57:00-04:00,30762.25,30764.5,30757.5,30764.5,,,,,,,,,,,,,,1178,,
2026-09-23T14:58:00-04:00,30764.25,30766,30760.75,30763.5,,,,,,,,,,,,,,1512,,
2026-09-23T14:59:00-04:00,30763.5,30766.75,30759.75,30762.25,,,,,,,,,,,,,,1161,,
2026-09-23T15:00:00-04:00,30762.5,30763.5,30752.5,30762.5,,,,,,,,,,,,,,2473,,
2026-09-23T15:01:00-04:00,30762.75,30767.25,30759.25,30761,,,,,,,,,,,,,,1759,,
2026-09-23T15:02:00-04:00,30761,30763.25,30755.25,30758.75,,,,,,,,,,,,,,968,,
2026-09-23T15:03:00-04:00,30758.75,30759.25,30742.25,30743.25,,,,,,,,,,,,,,2783,,
2026-09-23T15:04:00-04:00,30743.5,30748,30742.5,30743.5,,,,,,,,,,,,,,1741,,
2026-09-23T15:05:00-04:00,30743.75,30751,30740.75,30749.25,,,,,,,,,,,,,,2049,,
2026-09-23T15:06:00-04:00,30749,30764.25,30745.5,30763.5,,,,,,,,,,,,,,2785,,
2026-09-23T15:07:00-04:00,30763.5,30780.5,30761.5,30776.25,,,,,,,,,,,,,,5347,,
2026-09-23T15:08:00-04:00,30776,30782.25,30774,30779,,,,,,,,,,,,,,2639,,
2026-09-23T15:09:00-04:00,30779.25,30781.25,30765,30769.75,,,,,,,,,,,,,,3523,,
2026-09-23T15:10:00-04:00,30770,30774.5,30766.5,30768.5,,,,,,,,,,,,,,1522,,
2026-09-23T15:11:00-04:00,30768.5,30773.75,30766.25,30770,,,,,,,,,,,,,,1255,,
2026-09-23T15:12:00-04:00,30769.75,30772.25,30758,30760,,,,,,,,,,,,,,2876,,
2026-09-23T15:13:00-04:00,30760.25,30763,30753.75,30762.5,,,,,,,,,,,,,,2390,,
2026-09-23T15:14:00-04:00,30762.75,30764.5,30759.5,30762.75,,,,,,,,,,,,,,1349,,
2026-09-23T15:15:00-04:00,30762.75,30765.75,30748.25,30748.25,,,,,,,,,,,,,,2842,,
2026-09-23T15:16:00-04:00,30748.75,30749.25,30741.5,30745.75,,,,,,,,,,,,,,2778,,
2026-09-23T15:17:00-04:00,30745.5,30748.75,30741.75,30747.75,,,,,,,,,,,,,,1616,,
2026-09-23T15:18:00-04:00,30748,30755.75,30745.75,30754.5,,,,,,,,,,,,,,1826,,
2026-09-23T15:19:00-04:00,30754.5,30757.75,30749.75,30751,,,,,,,,,,,,,,1629,,
2026-09-23T15:20:00-04:00,30750.5,30750.75,30743.25,30746.75,,,,,,,,,,,,,,1688,,
2026-09-23T15:21:00-04:00,30746.75,30748.75,30741.25,30746.75,,,,,,,,,,,,,,1763,,
2026-09-23T15:22:00-04:00,30747.75,30748.25,30744.25,30745.25,,,,,,,,,,,,,,859,,
2026-09-23T15:23:00-04:00,30745.5,30751,30745.5,30747.25,,,,,,,,,,,,,,1045,,
2026-09-23T15:24:00-04:00,30747.5,30750.25,30744,30749.75,,,,,,,,,,,,,,818,,
2026-09-23T15:25:00-04:00,30749.5,30757.75,30745.5,30747,,,,,,,,,,,,,,2378,,
2026-09-23T15:26:00-04:00,30747.5,30753.75,30745,30746,,,,,,,,,,,,,,1696,,
2026-09-23T15:27:00-04:00,30746.25,30754.5,30744.75,30751.5,,,,,,,,,,,,,,1376,,
2026-09-23T15:28:00-04:00,30751.5,30755.75,30749.25,30751,,,,,,,,,,,,,,1047,,
2026-09-23T15:29:00-04:00,30750.75,30754.5,30748.25,30753.25,,,,,,,,,,,,,,1058,,
2026-09-23T15:30:00-04:00,30753.5,30759.75,30747,30753,,,,,,,,,,,,,,3332,,
2026-09-23T15:31:00-04:00,30752.75,30757.25,30749.25,30753.5,,,,,,,,,,,,,,1261,,
2026-09-23T15:32:00-04:00,30753.75,30763.25,30753,30763.25,,,,,,,,,,,,,,1855,,
2026-09-23T15:33:00-04:00,30763,30771.25,30761,30768.5,,,,,,,,,,,,,,2845,,
2026-09-23T15:34:00-04:00,30768.75,30775.5,30767.75,30773,,,,,,,,,,,,,,1948,,
2026-09-23T15:35:00-04:00,30772.5,30772.75,30761,30766.5,,,,,,,,,,,,,,2708,,
2026-09-23T15:36:00-04:00,30766.75,30769.5,30764.5,30765,,,,,,,,,,,,,,1365,,
2026-09-23T15:37:00-04:00,30764.75,30766.5,30758.75,30764,,,,,,,,,,,,,,1793,,
2026-09-23T15:38:00-04:00,30764.5,30765,30756.5,30757.25,,,,,,,,,,,,,,1584,,
2026-09-23T15:39:00-04:00,30757.25,30766.75,30756.5,30765.25,,,,,,,,,,,,,,1620,,
2026-09-23T15:40:00-04:00,30765.5,30771.5,30763.5,30764,,,,,,,,,,,,,,1765,,
2026-09-23T15:41:00-04:00,30764.25,30765,30755,30755.75,,,,,,,,,,,,,,1666,,
